"doc_id","topic_1","topic_2","topic_3","Year","Issue","Title","Author","Gender"
1552,1,20,25,2020,"81(3)","А.Х. Горфункель – выдающийся исследователь эпохи Возрождения и отечественной истории","Николаев","м"
1553,5,11,20,2020,"81(3)","Сцены для короля, или история подмостков политического театра Людовика XIV","Сидоренко","м"
1554,2,13,15,2020,"81(3)","От редактора","Уваров","м"
1555,28,23,5,2020,"81(3)","Наследие Нины Александровны Хачатурян в Средних веках","Цатурова","ж"
1556,2,29,12,2020,"81(3)","Грамоты Анны Ярославны, королевы Франции (1051–1075)","Шишкин","м"
1557,11,20,1,2020,"81(4)","Памятники французского законодательства о гербах XVII в.","Алтухова","ж"
1558,1,6,23,2020,"81(4)","Фадеев Постоянный семинар «Historia Ecclesiae et Religionis» Центра по изучению истории религии и Церкви","Белякова","ж"
1559,2,16,29,2020,"81(4)","Освоение правовых пространств  Размышления о книге К. Элерса","Борисов","м"
1560,1,11,29,2020,"81(4)","К вопросу о житии св. Беуно из библиотеки аббатства Страта Флорида, Уэльс","Гусакова","ж"
1561,2,1,13,2020,"81(4)","А.Х. Горфункель ⎯ исследователь философии Возрождения","Ревякина","ж"
1562,2,29,12,2020,"81(4)","Памяти Вячеслава Сергеевича Савчука (1947–2020)","Редколлегия","—"
1563,5,1,9,2020,"81(4)","Вера «простецов»  нравственно-религиозный облик крестьян в «Кантигах о святой Марии» Альфонсо X","Сота","м"
1564,7,1,26,2020,"81(4)","Из истории католической конфессионализации в Германии  фульдское дело 1576–1602 гг.","Таценко","ж"
1565,16,2,13,2020,"81(4)","От редактора","Уваров","м"
1566,26,25,3,2020,"81(4)","А.Н. Насонов, Д.М. Петрушевский и отечественная медиевистика в 20–30-е гг. XX века","Усачев","м"
