"","article_id","Year","Issue","Title","Author","Gender"
"1347",1347,"2012","73(3-4)","Эмблематические звери кунсткамера или зоосад Пчелов ЕВ Бестиарий Московског","Черных","м"
"1348",1348,"2012","73(3-4)","Рец на кн Лиутпранд Кремонский Антаподосис Книга об Оттоне Отчет о Посольст","Шмараков","м"
"1349",1349,"2013","74(1-2)","Международная конференция Религиозные войны во Франции XVI в новые источник","Алтухова, Уваров","—"
"1350",1350,"2013","74(1-2)","11-я международная конференция по городской истории Город и общество в срав","Анисимова","ж"
"1351",1351,"2013","74(1-2)","Михаил Пселл и проблема Ренессанса","Бицилли","м"
"1352",1352,"2013","74(1-2)","Рец на кн Всемирная история в 6-и томах Т 2 Средневековые цивилизации Запад","Васютин","м"
"1353",1353,"2013","74(1-2)","Зд Конфликты сословий с монархом как выражение политической коммуникации в чеш","Выбирал","м"
"1354",1354,"2013","74(1-2)","Новый текст профессора ПМ БициллиbrAn Unknown Autograph of Prof PM Bitsilli","Галчева","ж"
"1355",1355,"2013","74(1-2)","Трудности диалога власть и сословия на венгерских государственных собраниях","Гусарова","ж"
"1356",1356,"2013","74(1-2)","Малоизвестный греческий иллюстрированный Мартиролог из региона Отранто Tira","Добрынина","ж"
"1357",1357,"2013","74(1-2)","Конференция Этносы и нации в Западной Европе в эпоху Средневековья и раннег","Захаров","м"
"1358",1358,"2013","74(1-2)","Пошлины и обычаи о термине кутюмы в парижской Книге ремёселbrDues and custo","Кириллова","ж"
"1359",1359,"2013","74(1-2)","Тайна фламандского свитка Рец на кн ПШ Габдрахманов Странный средневековый ","Крылова","ж"
